date,TSX,CAC,DAX,Eurostoxx50,NIKKEI225,FTSE100,SP500,IBOVESPA,CAD,EUR,EUR,EUR,JPY,GBP,USD,BRL
28.10.07,14296.43,5794.87,7949.17,4440.23,16505.63,6661.3,1535.28,64275.58,1.0394,1.4393,1.4393,1.4393,0.008755,2.0523,1,0.5661
29.10.07,14427.35,5836.19,8009.67,4471.46,16698.08,6706,1540.98,65044.31,1.0482,1.4425,1.4425,1.4425,0.008722,2.0624,1,0.5678
30.10.07,14312.08,5803.93,7977.94,4462.95,16651.01,6659,1531.02,64383.13,1.0482,1.4432,1.4432,1.4432,0.008723,2.0677,1,0.5706
31.10.07,14625,5847.95,8019.22,4489.79,16737.63,6721.6,1549.38,65317.7,1.0603,1.4487,1.4487,1.4487,0.008663,2.0798,1,0.5777
01.11.07,14372.54,5730.92,7880.85,4415.27,16870.4,6586.1,1508.44,64050.08,1.0515,1.4425,1.4425,1.4425,0.008721,2.0801,1,0.5724
02.11.07,14363.88,5720.42,7849.49,4410.08,16517.48,6530.6,1509.65,64050.08,1.0698,1.4504,1.4504,1.4504,0.008707,2.0893,1,0.5711
03.11.07,14363.88,5720.42,7849.49,4410.08,16517.48,6530.6,1509.65,64050.08,1.0698,1.4504,1.4504,1.4504,0.008707,2.0893,1,0.5711
04.11.07,14363.88,5720.42,7849.49,4410.08,16517.48,6530.6,1509.65,64050.08,1.0698,1.4504,1.4504,1.4504,0.008707,2.0893,1,0.5711
05.11.07,14273.37,5684.62,7807.55,4392.8,16268.92,6461.4,1502.17,62959.55,1.0714,1.4469,1.4469,1.4469,0.00873,2.0806,1,0.5699
06.11.07,14370.56,5709.42,7827.19,4407.34,16249.63,6474.9,1520.27,64503.43,1.0865,1.4557,1.4557,1.4557,0.008716,2.0877,1,0.5757
07.11.07,14118.18,5683.22,7799.62,4400.34,16096.68,6385.1,1475.62,63500.62,1.0745,1.4637,1.4637,1.4637,0.008879,2.1035,1,0.575
08.11.07,14128.59,5631.63,7819.47,4363.6,15771.57,6381.9,1474.77,63561.91,1.0698,1.4676,1.4676,1.4676,0.008879,2.1075,1,0.5705
09.11.07,13869.82,5524.18,7812.4,4297.83,15583.42,6304.9,1453.7,64320.56,1.0585,1.4678,1.4678,1.4678,0.009034,2.0903,1,0.5729
10.11.07,13869.82,5524.18,7812.4,4297.83,15583.42,6304.9,1453.7,64320.56,1.0585,1.4678,1.4678,1.4678,0.009034,2.0903,1,0.5729
11.11.07,13869.82,5524.18,7812.4,4297.83,15583.42,6304.9,1453.7,64320.56,1.0585,1.4678,1.4678,1.4678,0.009034,2.0903,1,0.5729
12.11.07,13604.96,5535.56,7806.84,4302.88,15197.09,6337.9,1439.18,61526.87,1.032,1.4531,1.4531,1.4531,0.009139,2.053,1,0.5599
13.11.07,13705.14,5538.91,7777.56,4311.98,15126.63,6362.4,1481.05,62927.03,1.0428,1.4602,1.4602,1.4602,0.009016,2.0709,1,0.5701
14.11.07,13774.54,5613.6,7783.11,4338.28,15499.56,6432.1,1470.58,64630.87,1.0338,1.4651,1.4651,1.4651,0.008983,2.0523,1,0.5772
15.11.07,13524.43,5561.13,7667.03,4301.44,15396.3,6359.6,1451.15,64630.87,1.0148,1.4612,1.4612,1.4612,0.009066,2.0452,1,0.571
16.11.07,13530.36,5523.63,7612.26,4282.4,15154.61,6291.2,1458.74,64609.38,1.0282,1.4662,1.4662,1.4662,0.009002,2.0547,1,0.5729
17.11.07,13530.36,5523.63,7612.26,4282.4,15154.61,6291.2,1458.74,64609.38,1.0282,1.4662,1.4662,1.4662,0.009002,2.0547,1,0.5729
18.11.07,13530.36,5523.63,7612.26,4282.4,15154.61,6291.2,1458.74,64609.38,1.0282,1.4662,1.4662,1.4662,0.009002,2.0547,1,0.5729
19.11.07,13348.24,5432.57,7511.97,4226.7,15042.56,6120.8,1433.27,62336.02,1.0165,1.4665,1.4665,1.4665,0.009109,2.0503,1,0.5662
20.11.07,13459.77,5506.68,7630.31,4277.24,15211.52,6226.5,1439.7,62336.02,1.0212,1.4841,1.4841,1.4841,0.009093,2.0667,1,0.5681
21.11.07,13280.58,5381.3,7518.42,4195.58,14837.66,6070.9,1416.77,60581.54,1.0134,1.4858,1.4858,1.4858,0.009224,2.0654,1,0.5629
22.11.07,13381,5416.1,7562.1,4208.92,14888.77,6155.3,1416.77,60653.01,1.0145,1.4849,1.4849,1.4849,0.009221,2.062,1,0.5622
23.11.07,13467.2,5521.17,7608.96,4268.53,14888.77,6262.1,1440.7,60970.9,1.0119,1.4837,1.4837,1.4837,0.009233,2.0628,1,0.555
24.11.07,13467.2,5521.17,7608.96,4268.53,14888.77,6262.1,1440.7,60970.9,1.0119,1.4837,1.4837,1.4837,0.009233,2.0628,1,0.555
25.11.07,13467.2,5521.17,7608.96,4268.53,14888.77,6262.1,1440.7,60970.9,1.0119,1.4837,1.4837,1.4837,0.009233,2.0628,1,0.555
26.11.07,13321.05,5458.39,7567.36,4238,15135.21,6180.5,1407.22,59069.17,1.0099,1.4872,1.4872,1.4872,0.00931,2.0711,1,0.5407
27.11.07,13369.12,5434.17,7531.35,4224.44,15222.85,6140.7,1428.23,59431.5,1.0036,1.4829,1.4829,1.4829,0.009177,2.0687,1,0.5434
28.11.07,13632.15,5561.21,7723.66,4321.74,15153.78,6306.2,1469.02,61714.64,1.0148,1.4841,1.4841,1.4841,0.009088,2.0823,1,0.5621
29.11.07,13663.89,5598.11,7765.19,4347,15513.74,6349.1,1469.72,62156.34,1.0017,1.4744,1.4744,1.4744,0.009096,2.0613,1,0.5595
30.11.07,13689.12,5670.57,7870.52,4394.95,15680.67,6432.5,1481.14,63006.16,1.0016,1.4633,1.4633,1.4633,0.00899,2.0563,1,0.557
01.12.07,13689.12,5670.57,7870.52,4394.95,15680.67,6432.5,1481.14,63006.16,1.0016,1.4633,1.4633,1.4633,0.00899,2.0563,1,0.557
02.12.07,13689.12,5670.57,7870.52,4394.95,15680.67,6432.5,1481.14,63006.16,1.0016,1.4633,1.4633,1.4633,0.00899,2.0563,1,0.557
03.12.07,13657.17,5629.46,7837.26,4371.67,15628.97,6386.6,1472.42,63199.85,1.001,1.4667,1.4667,1.4667,0.009052,2.0659,1,0.5562
04.12.07,13579.62,5547.21,7808.94,4339.1,15480.19,6315.2,1462.79,63481.53,0.9896,1.4758,1.4758,1.4758,0.009102,2.0593,1,0.5522
05.12.07,13734.54,5659.07,7944.77,4410,15608.88,6493.8,1485.01,64927.96,0.9884,1.461,1.461,1.461,0.009018,2.0266,1,0.5569
06.12.07,13849.8,5673.76,7940.58,4414.66,15874.08,6485.6,1507.34,65790.81,0.9918,1.4638,1.4638,1.4638,0.008983,2.028,1,0.5656
07.12.07,13862.97,5718.75,7994.07,4446.34,15956.37,6554.9,1504.66,65638.54,0.9949,1.4658,1.4658,1.4658,0.008954,2.0304,1,0.5675
08.12.07,13862.97,5718.75,7994.07,4446.34,15956.37,6554.9,1504.66,65638.54,0.9949,1.4658,1.4658,1.4658,0.008954,2.0304,1,0.5675
09.12.07,13862.97,5718.75,7994.07,4446.34,15956.37,6554.9,1504.66,65638.54,0.9949,1.4658,1.4658,1.4658,0.008954,2.0304,1,0.5675
10.12.07,13940.36,5750.92,8033.36,4465.52,15924.39,6565.4,1515.96,65445.96,0.9928,1.4712,1.4712,1.4712,0.008952,2.0461,1,0.567
11.12.07,13723.71,5724.76,8009.42,4449.95,16044.72,6536.9,1477.65,64512.26,0.9852,1.4655,1.4655,1.4655,0.009037,2.0343,1,0.5615
12.12.07,13809.38,5743.32,8076.12,4469.47,15932.26,6559.8,1486.59,64741.69,0.9878,1.4706,1.4706,1.4706,0.008909,2.0469,1,0.5657
13.12.07,13747.25,5590.91,7928.31,4370.76,15536.52,6364.2,1488.41,62860.99,0.9796,1.4633,1.4633,1.4633,0.00891,2.0414,1,0.5633
14.12.07,13674.23,5605.36,7948.36,4384.65,15514.51,6397,1467.95,62444.97,0.9831,1.4429,1.4429,1.4429,0.008828,2.0173,1,0.5565
15.12.07,13674.23,5605.36,7948.36,4384.65,15514.51,6397,1467.95,62444.97,0.9831,1.4429,1.4429,1.4429,0.008828,2.0173,1,0.5565
16.12.07,13674.23,5605.36,7948.36,4384.65,15514.51,6397,1467.95,62444.97,0.9831,1.4429,1.4429,1.4429,0.008828,2.0173,1,0.5565
17.12.07,13387.11,5514.88,7825.44,4312.47,15249.79,6277.8,1445.9,59828.21,0.9947,1.44,1.44,1.44,0.008854,2.0205,1,0.551
18.12.07,13358.07,5509.37,7850.74,4309.14,15207.86,6279.3,1454.98,61096.28,0.9942,1.4414,1.4414,1.4414,0.008819,2.0145,1,0.5533
19.12.07,13389.82,5497.42,7837.32,4301.34,15030.51,6284.5,1453,61721.71,0.9976,1.4383,1.4383,1.4383,0.008816,1.9978,1,0.5548
20.12.07,13407.01,5511.45,7869.19,4314.7,15031.6,6345.6,1460.12,61716.2,0.9986,1.4329,1.4329,1.4329,0.008839,1.9839,1,0.5546
21.12.07,13596.09,5602.77,8002.67,4384.55,15257,6434.1,1484.46,63097.71,1.0084,1.4382,1.4382,1.4382,0.008768,1.9834,1,0.558
22.12.07,13596.09,5602.77,8002.67,4384.55,15257,6434.1,1484.46,63097.71,1.0084,1.4382,1.4382,1.4382,0.008768,1.9834,1,0.558
23.12.07,13596.09,5602.77,8002.67,4384.55,15257,6434.1,1484.46,63097.71,1.0084,1.4382,1.4382,1.4382,0.008768,1.9834,1,0.558
24.12.07,13694.84,5614.28,8002.67,4388.38,15257,6479.3,1496.45,63097.71,1.0164,1.4395,1.4395,1.4395,0.008749,1.9774,1,0.5582
25.12.07,13694.84,5614.28,8002.67,4388.38,15552.59,6479.3,1496.45,63097.71,1.015,1.4402,1.4402,1.4402,0.008759,1.9783,1,0.5582
26.12.07,13694.84,5614.28,8002.67,4388.38,15653.54,6479.3,1497.66,64288.26,1.0188,1.4489,1.4489,1.4489,0.008746,1.9838,1,0.5656
27.12.07,13675.57,5627.48,8038.6,4404.61,15564.69,6497.8,1476.37,63774.38,1.0202,1.4626,1.4626,1.4626,0.008793,1.9961,1,0.5695
28.12.07,13821.34,5627.25,8067.32,4404.64,15307.78,6476.9,1478.49,63886.1,1.0186,1.4723,1.4723,1.4723,0.008905,1.9964,1,0.5638
29.12.07,13821.34,5627.25,8067.32,4404.64,15307.78,6476.9,1478.49,63886.1,1.0186,1.4723,1.4723,1.4723,0.008905,1.9964,1,0.5638
30.12.07,13821.34,5627.25,8067.32,4404.64,15307.78,6476.9,1478.49,63886.1,1.0186,1.4723,1.4723,1.4723,0.008905,1.9964,1,0.5638
31.12.07,13833.06,5614.08,8067.32,4399.72,15307.78,6456.9,1468.36,63886.1,1.0017,1.4589,1.4589,1.4589,0.008948,1.985,1,0.5634
01.01.08,13833.06,5614.08,8067.32,4399.72,15307.78,6456.9,1468.36,63886.1,1.0075,1.4592,1.4592,1.4592,0.008957,1.9864,1,0.5634
02.01.08,13926.76,5550.36,7949.11,4339.23,15307.78,6416.7,1447.16,62815.13,1.0063,1.4715,1.4715,1.4715,0.009119,1.9808,1,0.5647
03.01.08,13978.2,5546.08,7908.41,4333.42,15307.78,6479.4,1447.16,62891.97,1.0105,1.475,1.475,1.475,0.009148,1.971,1,0.5713
04.01.08,13778.58,5446.79,7808.69,4270.53,14691.41,6348.5,1411.63,61036.61,0.9971,1.4743,1.4743,1.4743,0.009209,1.974,1,0.5692
05.01.08,13778.58,5446.79,7808.69,4270.53,14691.41,6348.5,1411.63,61036.61,0.9971,1.4743,1.4743,1.4743,0.009209,1.974,1,0.5692
06.01.08,13778.58,5446.79,7808.69,4270.53,14691.41,6348.5,1411.63,61036.61,0.9971,1.4743,1.4743,1.4743,0.009209,1.974,1,0.5692
07.01.08,13618.87,5452.83,7817.17,4283.37,14500.55,6335.7,1416.18,60772.15,0.9953,1.4696,1.4696,1.4696,0.009159,1.9704,1,0.567
08.01.08,13541.75,5495.67,7849.99,4295.23,14528.67,6356.5,1390.19,62080.73,0.9936,1.4707,1.4707,1.4707,0.009183,1.9732,1,0.5669
09.01.08,13579.94,5435.42,7782.71,4258.32,14599.16,6272.7,1409.13,62673.69,0.99,1.4659,1.4659,1.4659,0.009087,1.9585,1,0.5663
10.01.08,13642.65,5400.43,7713.09,4237.62,14388.11,6222.7,1420.33,63515.48,0.9899,1.4804,1.4804,1.4804,0.009146,1.9615,1,0.5708
11.01.08,13632.57,5371.41,7717.95,4225.31,14110.79,6202,1401.02,61942.36,0.9813,1.4776,1.4776,1.4776,0.009188,1.9566,1,0.5723
12.01.08,13632.57,5371.41,7717.95,4225.31,14110.79,6202,1401.02,61942.36,0.9813,1.4776,1.4776,1.4776,0.009188,1.9566,1,0.5723
13.01.08,13632.57,5371.41,7717.95,4225.31,14110.79,6202,1401.02,61942.36,0.9813,1.4776,1.4776,1.4776,0.009188,1.9566,1,0.5723
14.01.08,13698.28,5403.51,7732.02,4236.68,14110.79,6215.7,1416.25,62187.78,0.9833,1.4869,1.4869,1.4869,0.009245,1.9559,1,0.5777
15.01.08,13316.78,5250.82,7566.38,4140.94,13972.63,6025.6,1380.95,59907.06,0.9819,1.4804,1.4804,1.4804,0.009365,1.9627,1,0.571
16.01.08,13074.86,5225.39,7471.57,4108.34,13504.51,5942.9,1373.2,58777.45,0.9753,1.4652,1.4652,1.4652,0.00929,1.9636,1,0.5651
17.01.08,12795.63,5157.09,7413.53,4065.76,13783.45,5902.4,1333.25,57036.85,0.9713,1.4642,1.4642,1.4642,0.009385,1.9715,1,0.5574
18.01.08,12737.12,5092.4,7314.17,3995.17,13861.29,5901.7,1325.19,57506.47,0.9734,1.4621,1.4621,1.4621,0.009357,1.9554,1,0.5602
19.01.08,12737.12,5092.4,7314.17,3995.17,13861.29,5901.7,1325.19,57506.47,0.9734,1.4621,1.4621,1.4621,0.009357,1.9554,1,0.5602
20.01.08,12737.12,5092.4,7314.17,3995.17,13861.29,5901.7,1325.19,57506.47,0.9734,1.4621,1.4621,1.4621,0.009357,1.9554,1,0.5602
21.01.08,12132.13,4744.45,6790.19,3703.05,13325.94,5578.2,1325.19,53709.11,0.9662,1.4454,1.4454,1.4454,0.009437,1.9434,1,0.5452
22.01.08,12640.88,4842.54,6769.47,3753.68,12573.05,5740.1,1310.5,56097.18,0.9714,1.4629,1.4629,1.4629,0.009395,1.9606,1,0.5578
23.01.08,12657.4,4636.76,6439.21,3577.99,12829.06,5609.3,1338.6,54234.82,0.9765,1.4629,1.4629,1.4629,0.00937,1.9553,1,0.5504
24.01.08,12907.27,4915.29,6821.07,3809.07,13092.78,5875.8,1352.07,57463.31,0.9963,1.4755,1.4755,1.4755,0.00933,1.9765,1,0.5599
25.01.08,12894.83,4878.12,6816.74,3777.06,13629.16,5869,1330.61,57463.31,0.9921,1.4681,1.4681,1.4681,0.00937,1.9831,1,0.5599
26.01.08,12894.83,4878.12,6816.74,3777.06,13629.16,5869,1330.61,57463.31,0.9921,1.4681,1.4681,1.4681,0.00937,1.9831,1,0.5599
27.01.08,12894.83,4878.12,6816.74,3777.06,13629.16,5869,1330.61,57463.31,0.9921,1.4681,1.4681,1.4681,0.00937,1.9831,1,0.5599
28.01.08,12986.9,4848.3,6818.85,3765.41,13087.91,5788.9,1353.97,58593.78,0.9965,1.4781,1.4781,1.4781,0.009355,1.9843,1,0.5612
29.01.08,13046.43,4941.45,6892.96,3810.01,13478.86,5885.2,1362.3,59529.58,1.0016,1.4776,1.4776,1.4776,0.009336,1.9894,1,0.562
30.01.08,12998.21,4873.57,6875.35,3789.31,13345.03,5837.3,1355.81,60289.41,1.0068,1.4862,1.4862,1.4862,0.009409,1.9863,1,0.5681
31.01.08,13155.1,4869.79,6851.75,3792.8,13592.47,5879.8,1378.55,59490.4,0.9972,1.4861,1.4861,1.4861,0.009395,1.9872,1,0.5688
01.02.08,13318.37,4978.06,6968.67,3867.47,13497.16,6029.2,1395.42,61079.83,1.0048,1.4802,1.4802,1.4802,0.009388,1.9651,1,0.5706
02.02.08,13318.37,4978.06,6968.67,3867.47,13497.16,6029.2,1395.42,61079.83,1.0048,1.4802,1.4802,1.4802,0.009388,1.9651,1,0.5706
03.02.08,13318.37,4978.06,6968.67,3867.47,13497.16,6029.2,1395.42,61079.83,1.0048,1.4802,1.4802,1.4802,0.009388,1.9651,1,0.5706
04.02.08,13258.16,4973.64,7000.49,3867.16,13859.7,6026.2,1380.82,61079.83,1.0065,1.483,1.483,1.483,0.009371,1.9734,1,0.5729
05.02.08,12931.95,4776.86,6765.25,3717.08,13745.5,5868,1336.64,61079.83,0.9921,1.4647,1.4647,1.4647,0.009362,1.9649,1,0.5734
06.02.08,12867.2,4816.43,6847.51,3760.12,13099.24,5875.4,1326.45,58968.53,0.994,1.4632,1.4632,1.4632,0.009387,1.9615,1,0.5688
07.02.08,12925.37,4723.8,6733.72,3699.29,13207.15,5724.1,1336.91,58965.48,0.9913,1.4485,1.4485,1.4485,0.009304,1.9424,1,0.5688
08.02.08,12989.34,4709.65,6767.28,3701.17,13017.24,5784,1331.29,59075.98,1.0006,1.4504,1.4504,1.4504,0.009317,1.9459,1,0.5638
09.02.08,12989.34,4709.65,6767.28,3701.17,13017.24,5784,1331.29,59075.98,1.0006,1.4504,1.4504,1.4504,0.009317,1.9459,1,0.5638
10.02.08,12989.34,4709.65,6767.28,3701.17,13017.24,5784,1331.29,59075.98,1.0006,1.4504,1.4504,1.4504,0.009317,1.9459,1,0.5638
11.02.08,13130.92,4682.7,6743.54,3678.16,13017.24,5707.7,1339.13,60643.22,0.9984,1.4519,1.4519,1.4519,0.009349,1.9509,1,0.5678
12.02.08,13087.38,4840.71,6967.84,3803.76,13021.96,5910,1348.86,61805.47,0.9983,1.4584,1.4584,1.4584,0.009319,1.9599,1,0.571
13.02.08,13282.3,4855.4,6973.67,3803.21,13068.3,5880.1,1367.21,62590.65,1.0029,1.4573,1.4573,1.4573,0.00923,1.9629,1,0.5719
14.02.08,13208.03,4858.65,6962.28,3797.89,13626.45,5879.3,1348.86,61818.99,0.9999,1.4643,1.4643,1.4643,0.00927,1.969,1,0.571
15.02.08,13226.76,4771.79,6832.43,3719.28,13622.56,5787.6,1349.99,61271.87,0.9931,1.4682,1.4682,1.4682,0.009275,1.9612,1,0.5706
16.02.08,13226.76,4771.79,6832.43,3719.28,13622.56,5787.6,1349.99,61271.87,0.9931,1.4682,1.4682,1.4682,0.009275,1.9612,1,0.5706
17.02.08,13226.76,4771.79,6832.43,3719.28,13622.56,5787.6,1349.99,61271.87,0.9931,1.4682,1.4682,1.4682,0.009275,1.9612,1,0.5706
18.02.08,13226.76,4861.8,6967.55,3795.12,13635.4,5946.6,1349.99,62801.43,0.9924,1.4658,1.4658,1.4658,0.00924,1.9526,1,0.5748
19.02.08,13447.74,4885.83,7002.29,3805.27,13757.91,5966.9,1348.78,62296.54,0.9831,1.4726,1.4726,1.4726,0.009278,1.9485,1,0.5767
20.02.08,13551.69,4812.81,6899.68,3758.47,13310.37,5893.6,1360.03,63747.49,0.9873,1.4715,1.4715,1.4715,0.009249,1.9418,1,0.5797
21.02.08,13509.55,4858.85,6904.85,3778.21,13688.28,5932.2,1342.53,63792.23,0.9889,1.4814,1.4814,1.4814,0.009311,1.9628,1,0.5831
22.02.08,13585.93,4824.55,6806.29,3737.11,13500.46,5888.5,1353.11,64608.78,0.9873,1.4827,1.4827,1.4827,0.009332,1.9669,1,0.5858
23.02.08,13585.93,4824.55,6806.29,3737.11,13500.46,5888.5,1353.11,64608.78,0.9873,1.4827,1.4827,1.4827,0.009332,1.9669,1,0.5858
24.02.08,13585.93,4824.55,6806.29,3737.11,13500.46,5888.5,1353.11,64608.78,0.9873,1.4827,1.4827,1.4827,0.009332,1.9669,1,0.5858
25.02.08,13697.45,4919.26,6882.56,3798.99,13914.57,5999.5,1371.8,65000.94,1.0038,1.483,1.483,1.483,0.009254,1.9673,1,0.5875
26.02.08,13797.01,4973.07,6985.97,3855.03,13824.72,6087.4,1381.29,65182.61,1.0189,1.4974,1.4974,1.4974,0.009321,1.9871,1,0.5935
27.02.08,13778.38,4968.82,6997.85,3856.69,14031.3,6076.5,1380.02,65494.85,1.0201,1.512,1.512,1.512,0.009391,1.9818,1,0.5984
28.02.08,13873.89,4865.23,6862.52,3784.27,13925.51,5965.7,1367.68,65555.08,1.0254,1.5193,1.5193,1.5193,0.00949,1.9887,1,0.5985
29.02.08,13582.69,4790.66,6748.13,3724.5,13603.02,5884.3,1330.63,63489.3,1.0123,1.5179,1.5179,1.5179,0.00964,1.9891,1,0.5889
01.03.08,13582.69,4790.66,6748.13,3724.5,13603.02,5884.3,1330.63,63489.3,1.0123,1.5179,1.5179,1.5179,0.00964,1.9891,1,0.5889
02.03.08,13582.69,4790.66,6748.13,3724.5,13603.02,5884.3,1330.63,63489.3,1.0123,1.5179,1.5179,1.5179,0.00964,1.9891,1,0.5889
03.03.08,13544.38,4742.66,6689.95,3675.51,12992.18,5818.6,1331.34,64490.46,1.0101,1.5204,1.5204,1.5204,0.009663,1.9836,1,0.599
04.03.08,13476.81,4675.91,6545.04,3610.2,12992.28,5767.7,1326.75,63655.54,1.0065,1.5217,1.5217,1.5217,0.009674,1.9864,1,0.5966
05.03.08,13603.32,4756.42,6683.71,3684.54,12972.06,5853.5,1333.7,64629.48,1.0159,1.5265,1.5265,1.5265,0.009614,1.992,1,0.5986
06.03.08,13360.44,4678.05,6591.31,3617.68,13215.42,5766.4,1304.34,62974.65,1.0146,1.538,1.538,1.538,0.00974,2.0092,1,0.5908
07.03.08,13281.72,4618.96,6513.99,3576.68,12782.8,5699.9,1293.37,61867.99,1.0093,1.5355,1.5355,1.5355,0.00974,2.0134,1,0.5936
08.03.08,13281.72,4618.96,6513.99,3576.68,12782.8,5699.9,1293.37,61867.99,1.0093,1.5355,1.5355,1.5355,0.00974,2.0134,1,0.5936
09.03.08,13281.72,4618.96,6513.99,3576.68,12782.8,5699.9,1293.37,61867.99,1.0093,1.5355,1.5355,1.5355,0.00974,2.0134,1,0.5936
10.03.08,13005.09,4566.99,6448.08,3546.1,12532.13,5629.1,1273.37,59999.27,1.0037,1.5344,1.5344,1.5344,0.009828,2.0093,1,0.5855
11.03.08,13344.53,4627.69,6524.57,3606.59,12658.28,5690.4,1320.65,62367.72,1.0081,1.5338,1.5338,1.5338,0.009669,2.0064,1,0.5915
12.03.08,13297.35,4697.1,6599.37,3647.64,12861.13,5776.4,1308.77,62176.58,1.0106,1.5551,1.5551,1.5551,0.009822,2.027,1,0.5959
13.03.08,13443.5,4630.19,6500.56,3599.58,12433.44,5692.4,1315.48,62279.71,1.0158,1.5635,1.5635,1.5635,0.009936,2.0335,1,0.5906
14.03.08,13252.84,4592.15,6451.9,3566.59,12241.6,5631.7,1288.14,61990.99,1.0109,1.5674,1.5674,1.5674,0.010094,2.0202,1,0.5834
15.03.08,13252.84,4592.15,6451.9,3566.59,12241.6,5631.7,1288.14,61990.99,1.0109,1.5674,1.5674,1.5674,0.010094,2.0202,1,0.5834
16.03.08,13252.84,4592.15,6451.9,3566.59,12241.6,5631.7,1288.14,61990.99,1.0109,1.5674,1.5674,1.5674,0.010094,2.0202,1,0.5834
17.03.08,12952.15,4431.04,6182.3,3431.82,11787.51,5414.4,1276.6,60011.84,1.0021,1.573,1.573,1.573,0.010273,1.999,1,0.581
18.03.08,13136.7,4582.59,6393.39,3558.66,11964.16,5605.8,1330.74,61932.78,1.0079,1.5625,1.5625,1.5625,0.010015,2.0064,1,0.5934
19.03.08,12709.38,4555.95,6361.22,3529.54,12260.44,5545.6,1298.42,58827.36,0.9865,1.5626,1.5626,1.5626,0.010095,1.9843,1,0.5786
20.03.08,12775.64,4533.72,6319.99,3505.9,12260.44,5495.2,1329.51,58987.31,0.977,1.5428,1.5428,1.5428,0.010049,1.985,1,0.5814
21.03.08,12775.64,4533.72,6319.99,3505.9,12482.57,5495.2,1329.51,58987.31,0.9772,1.5432,1.5432,1.5432,0.010042,1.9818,1,0.5772
22.03.08,12775.64,4533.72,6319.99,3505.9,12482.57,5495.2,1329.51,58987.31,0.9772,1.5432,1.5432,1.5432,0.010042,1.9818,1,0.5772
23.03.08,12775.64,4533.72,6319.99,3505.9,12482.57,5495.2,1329.51,58987.31,0.9772,1.5432,1.5432,1.5432,0.010042,1.9818,1,0.5772
24.03.08,13019.72,4533.72,6319.99,3505.9,12480.09,5495.2,1349.88,59812.53,0.9832,1.5423,1.5423,1.5423,0.009926,1.9855,1,0.5721
25.03.08,13322.22,4692,6524.71,3632.59,12745.22,5689.1,1352.99,61234.06,0.9837,1.565,1.565,1.565,0.010001,2.0059,1,0.576
26.03.08,13391.86,4676.68,6489.26,3611.45,12706.63,5660.4,1341.13,61415.28,0.9824,1.5845,1.5845,1.5845,0.010084,2.0088,1,0.5779
27.03.08,13405.78,4719.53,6578.06,3652.11,12604.58,5717.5,1325.76,60761.68,0.9816,1.5779,1.5779,1.5779,0.010036,2.0073,1,0.5744
28.03.08,13233.79,4695.92,6559.9,3641.05,12820.47,5692.9,1315.22,60452.12,0.9779,1.5796,1.5796,1.5796,0.010079,1.9944,1,0.5736
29.03.08,13233.79,4695.92,6559.9,3641.05,12820.47,5692.9,1315.22,60452.12,0.9779,1.5796,1.5796,1.5796,0.010079,1.9944,1,0.5736
30.03.08,13233.79,4695.92,6559.9,3641.05,12820.47,5692.9,1315.22,60452.12,0.9779,1.5796,1.5796,1.5796,0.010079,1.9944,1,0.5736
31.03.08,13350.13,4707.07,6534.97,3628.06,12525.54,5702.1,1322.7,60968.07,0.9754,1.5788,1.5788,1.5788,0.010031,1.9837,1,0.5682
01.04.08,13440.72,4866,6720.33,3753.55,12656.42,5852.6,1370.18,62774.85,0.9792,1.5614,1.5614,1.5614,0.009818,1.9759,1,0.5746
02.04.08,13514.14,4911.97,6777.44,3797.9,13189.36,5915.9,1367.53,63364.36,0.984,1.5686,1.5686,1.5686,0.009768,1.9874,1,0.5788
03.04.08,13551.29,4887.87,6741.72,3774.94,13389.9,5891.3,1369.31,64175.05,0.9954,1.5684,1.5684,1.5684,0.009779,1.9968,1,0.5816
04.04.08,13668.19,4900.88,6763.39,3795.2,13293.22,5947.1,1370.4,64445.97,0.9915,1.5737,1.5737,1.5737,0.009855,1.9933,1,0.5851
05.04.08,13668.19,4900.88,6763.39,3795.2,13293.22,5947.1,1370.4,64445.97,0.9915,1.5737,1.5737,1.5737,0.009855,1.9933,1,0.5851
06.04.08,13668.19,4900.88,6763.39,3795.2,13293.22,5947.1,1370.4,64445.97,0.9915,1.5737,1.5737,1.5737,0.009855,1.9933,1,0.5851
07.04.08,13745.01,4944.6,6821.03,3828.46,13450.23,6014.8,1372.54,64175.58,0.9861,1.5711,1.5711,1.5711,0.009766,1.9883,1,0.5862
08.04.08,13727.53,4912.69,6771.98,3810.51,13250.43,5990.2,1365.54,64539.54,0.9868,1.5712,1.5712,1.5712,0.009741,1.9697,1,0.5898
09.04.08,13750.55,4874.97,6721.36,3775.93,13111.89,5983.9,1354.49,63476.92,0.982,1.5831,1.5831,1.5831,0.009823,1.9758,1,0.5921
10.04.08,13909.58,4859.42,6704.32,3758.05,12945.3,5965.1,1360.55,63527.11,0.9808,1.5742,1.5742,1.5742,0.009809,1.9707,1,0.5938
11.04.08,13683.03,4797.93,6603.57,3699.99,13323.73,5895.5,1332.83,62585.21,0.977,1.5808,1.5808,1.5808,0.009905,1.9691,1,0.5919
12.04.08,13683.03,4797.93,6603.57,3699.99,13323.73,5895.5,1332.83,62585.21,0.977,1.5808,1.5808,1.5808,0.009905,1.9691,1,0.5919
13.04.08,13683.03,4797.93,6603.57,3699.99,13323.73,5895.5,1332.83,62585.21,0.977,1.5808,1.5808,1.5808,0.009905,1.9691,1,0.5919
